filename,class,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,zcr,f0_mean,energy
dysarthria_1.mp3,dysarthia,4.1624066128205,-14.5168975383499,3.48639774554193,0.0613088644987984,1.19693971819943,2.13267753055433,0.874013922687111,-0.723294962934539,-0.324188963505325,0.596723216409227,0.0134936358729661,-1.21912051056552,-1.08353518941262,0.0869983059682043,319.896967026773,0.519867239275065
dysarthria_10.mp3,dysarthia,4.15135244494029,-14.1174899170364,3.78665749115571,0.949675421956357,0.189274010237029,0.291316687810256,1.0681355376725,1.59550625854397,1.38753754311324,0.520817143657348,-0.321241045313882,-0.576970735506556,-0.166488530644668,0.0689242832295349,267.450597008936,0.516914273351792
dysarthria_2.mp3,dysarthia,4.54790082589446,-14.4261412504398,3.1649110047776,0.957967120437698,1.54374979694758,1.50749808034666,0.504882709446563,0.317709953809928,0.980825708495618,0.585335064650194,-0.270257614492855,0.00806507065450967,0.445880685093868,0.0687365510684081,275.869472936015,0.632235827195807
dysarthria_3.mp3,dysarthia,5.70528544376192,-16.2702332386089,-0.779414136327564,2.29203633581556,-0.941432549767033,1.27506608783185,-0.502105246298894,0.729855667644914,-0.216017520773728,0.360177100322997,0.045369671802045,0.0423830319220503,0.292137323651073,0.266114048193694,186.075949367089,0.476279111537218
dysarthria_4.mp3,dysarthia,5.72398334426227,-14.4109996170588,-1.01400891852819,2.39921246678141,0.0909288192420737,1.26981300658527,0.58744613436248,0.622563006678951,0.924980250347275,0.169557227973137,1.10361544302028,-0.107381447557883,1.11650805185018,0.252790748577265,262.5,0.480393456187353
dysarthria_5.mp3,dysarthia,5.82487670794124,-14.5855198997059,-1.23488502145001,2.09510726655584,-0.783426945536822,0.922054634129069,-1.17975641773747,0.0300898261327074,-1.46122956896716,-0.376421192335356,-1.2820079902677,-0.227264003195215,-0.65854505674662,0.281212367979469,408.333333333335,0.505707429088962
dysarthria_6.mp3,dysarthia,5.66714940100094,-18.6333285816173,0.932362269995353,1.29737116914183,0.271102156354735,-0.0290482875895094,-0.684991743918392,-0.888965236324854,-1.19618694886154,-1.14083763181904,-1.09248190930581,-0.763136693029015,-0.454008031674668,0.336647188118949,277.35849056603,0.467482860651638
dysarthria_7.mp3,dysarthia,6.07689839348535,-10.815156738584,2.9756551735024,-1.55374509371712,-1.25753272475981,-0.196433811786357,1.08813065998805,1.0253638039215,0.142382280758706,-0.76208283884399,-0.703698994570319,-0.0123477523471696,0.536390758321361,0.0939457722252399,370.588235294117,0.573343784869343
dysarthria_8.mp3,dysarthia,4.18353119696247,-13.4430532504156,3.42962891097066,0.801799922117701,0.221569191097644,0.511667644949264,1.26237606823718,1.46383340440366,0.789862176864391,-0.229253229047227,-0.698478487821019,-0.329813861463011,0.352446925015797,0.0704705952169011,296.121987500333,0.525395280065605
dysarthria_9.mp3,dysarthia,4.22179709251317,-14.4307167292568,4.10254041848764,0.652406491775626,0.270922605334274,1.05094766412121,1.74540843172943,1.16730147958077,-0.147452806347184,-1.01417412758095,-0.754267258894286,0.00130466429743987,0.232489195600788,0.082390614712396,333.321346518832,0.537830674293743
